Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
-0.6341634694947385,-8.7444146436792,-3.4204679837707,-4.85057473189452,6.60684578567387,-2.80054617200457,0.105511583647205,-3.26980129883546,0.940377922978903,-2.55869060182863,-3.62477471396623,5.26786160380362,-5.58369692598496,0.173895592410693,-6.67997675520914,2.08419914311417,-4.3488914455328,-8.76078602293495,-3.40754854415232,1.33293006548133,-1.81831542477292,0.102912553839685,0.311626102287519,-4.12919549979785,0.0346387321763146,-1.13363123097119,0.272265246225774,1.84130726881613,-1.79636258672205,2.5715175341252485
-1.3730642225845031,1.06808033750128,-1.12299354967438,0.036645281101394,-0.567921477144965,-1.13990143825819,-0.818111956432202,-0.306702217109928,-0.215370555629098,-0.670881302440414,0.567740286676585,-0.702026008165366,-1.11442919533169,-0.490428948855313,0.0245913576610234,0.856756719029634,1.27025884518209,0.172877191739892,-1.1320712055495,0.597016065045338,0.423347375598562,0.229447391534802,0.119235731594627,-0.248434612165542,0.046291364959249,0.44974653166276,-0.203651349956905,-0.0374542585727711,0.0438884475247831,0.46378523344684675
-0.5692840708151077,-0.804640626449117,1.22543044097335,1.21220334676543,-0.102821513576269,-0.351603737573699,-0.619203241563049,0.258411846101968,0.511369464271981,-0.811905245330651,-0.369123196176113,1.13514095115011,0.75059396197303,-0.0785998875028303,0.672676001941569,0.118608455670415,0.522625099117746,-0.471490666922235,0.194868584367242,0.298302276327792,0.006792669726603,-0.131361342920834,-0.50120243994939,0.0365513631639193,0.306048172944522,-0.200145383165315,0.0564217661330213,0.133432599670741,0.0481050557506014,-0.3200888765620221
-0.385890794897904,-5.62246941906299,3.48062317879011,-6.20067659397487,4.31123366835313,-5.22628632428769,-1.34176357284987,-5.22094094197327,2.68284353707778,-2.92148438224053,-6.56125741097377,3.21126387844398,-6.86166051434144,0.326461834627394,-7.7552536640417,0.50465219263742,-6.27661678567251,-10.6117146970978,-4.14677374512684,2.19728771323892,-0.156288522686099,0.949568986169808,-0.428985749759671,-0.35067550041691,0.197549503550848,0.15923422951036,-0.377790861014248,-0.213561786254573,0.459528918054306,0.5347062079470003
0.9687430375142899,2.21193764224417,-0.706071829211762,-1.14666056835594,-0.778040348190822,-0.874331989162717,-1.62318494354248,-0.393177183101414,-0.376128922916943,-0.409254493504768,0.906827915279122,-0.374574925103211,-0.995428353918342,-0.877573965705807,0.255661168814845,0.450519548768485,0.746312690576038,0.412233865800201,-1.40793108539696,0.206357338628762,-0.14451169843994,0.446551638339001,1.29885820149101,0.0678752707989096,0.433866612243637,0.104861706245807,0.050843252402467,-0.0393649282898216,-0.0663430670218935,-0.3555697083257249
-1.0921939143764812,-0.4855881185707,0.287403392020315,1.2336300130935,-2.15015365959616,0.372407290043687,0.257327390906822,0.16185111044094,0.134850155515864,-1.26185158811064,0.0051912116387334,-1.25602805478287,-0.745969543080757,1.12869336574111,-0.597836375293541,0.478383217807774,1.4811976788819,-0.283953493662034,-1.61521108425616,0.193594714043935,0.298954193414994,-0.161419313374941,-0.510452790818049,-0.251421426476969,-1.33800412836068,0.52935177141469,-0.429691277574787,0.21811519315391,0.0222226594298987,-0.2986050701729911
-1.0096258773031828,1.16946110501886,-1.58881184656749,0.669731480708822,-1.37587985711798,-1.74211112032644,0.0247216716442353,-1.27921769880397,0.121728967511024,-1.84463668671963,1.49905471052777,1.37265959419724,-0.22989672763599,0.313522140772257,-0.206415955342109,0.427866107713958,-0.22012997861262,0.415646173361003,0.402706485852733,-0.548919641680188,-0.0966688992270533,0.0927158972772618,0.386122630532382,-0.0924494509768305,0.0110804274984353,0.184915576039715,-0.103518323971934,0.0396129990347302,0.0351129437956818,0.2018699650260272
-0.8666637748572193,1.24259461700578,-1.02236478387137,1.11899179643196,-0.2936735263504,-1.73329474631136,-0.342041972487633,-1.10053916074548,0.0798463969899778,0.243913368126448,0.380497120090646,-0.934941473826649,-0.639680626524613,-0.704344373469661,-0.752050950828463,-0.59061866617335,0.78031939862162,0.737564971815941,-1.44020104918074,0.90259982449689,0.102082772628835,0.0242444497883237,0.0955187982315887,-0.0288752191725474,0.396723016373061,0.338560764502633,-0.24693472131569,0.0395359155228129,0.0324068346861028,-0.11363275228561408
-1.820439368624346,0.314596589729515,2.66067027657541,-5.92003738034463,4.52249960508858,-2.3150272861839,-2.27835165394776,-4.68405393631569,1.20227026523098,-0.694695511200349,-5.52627805985834,6.66243683071252,-8.52546492534563,0.742745446888019,-7.67866801029943,0.593070459066131,-4.47813659534324,-5.84426647937357,-1.1027307945783,2.17738568653903,0.562705643312244,0.743314023428983,0.0640383555765096,0.677841675250346,0.0830078227438395,-1.91103446375022,0.322188398435937,0.620866538820488,0.185030354728703,-0.3555697083257249
0.6701630330097508,-0.513824778613506,1.41314215353009,-0.466099126533781,0.231935032889541,1.16189187302104,-0.567485130709902,1.1740601385463,0.176454486584781,-0.871045201744729,-0.749521965028774,-1.44774334617397,0.17192613364815,0.0298606859064298,0.690494467076046,-0.992670781985164,-0.609878087359005,-0.137501268744222,-0.411571109754948,-0.267498322186904,-0.289085103376322,0.188370091327428,0.544520260309813,-0.263061769324742,0.616566159356826,0.158944432980742,-0.594678961048856,0.0396385327197734,0.110713427280047,-0.34336300015013904
-1.159895072037959,-1.3497170404058,1.6304765027688,0.268187318895237,1.14952822681132,0.053454937997529,0.367431692025442,-0.141462950291,0.983997837167787,-0.479086084912084,-0.252759392540481,-1.52168450777888,0.59969437854255,0.832453301249382,0.391401914419278,0.14647906659,-0.780647969858432,0.614796693268902,-0.438541085506708,0.99666800836937,0.100390260052534,-0.0326424340979939,0.117178481618861,-0.208146305520727,-0.73416114258759,0.130287900039543,-0.164928664255674,0.315290635813611,0.0930998461890316,-0.32729083438561773
-0.9696369197917843,-0.341052417203012,0.155849013875901,1.36304887247846,-1.1741026023264,-0.0236135754523208,0.831431949736971,-0.312862921225522,0.199545579738882,-1.60214470633654,0.624756825981233,0.601241879191722,-0.372936297416575,0.867836665075597,-0.287149944384303,0.843571930886307,0.957804990261974,0.119408763042778,-0.39475484750702,1.86512781424743,0.29687549109044,0.461591350031226,1.30114154326143,-0.402702236122236,-1.0783463205979,0.100500755542422,0.168081691592825,0.0163310972607077,0.0829740491734702,-0.2986050701729911
0.39841079673560753,-3.25326562946394,2.83744733670059,-1.84341195630126,-1.63187158868399,0.607730270424314,0.161314515693755,0.339298519521344,-0.45244059051641,1.94487325535285,3.32677735896195,0.07080370768296,0.875021448133681,0.580633451608309,-0.557600707705891,-0.840275906979719,0.270112607884211,-1.09665816109819,-0.0912848489972325,0.321087777739987,0.983599872347641,0.0600741588057108,-1.1308051155185,0.362185342210036,-0.397654567283124,0.287664545909275,0.186944052942799,1.09549599403409,0.497021532447981,-0.31577583967331513
-0.39846236289911774,-5.14072311805277,3.56875123426923,-5.89624545735196,4.16471993013258,-4.09119263947502,-1.98996029061886,-5.47243601705169,2.42282066166249,-2.90973525837833,-6.28780335064533,3.70431215185119,-7.26754953396678,0.329269938095914,-8.45897495556967,1.35448720090917,-5.9762209822112,-10.5760149147501,-3.52516124688807,1.73797600497073,0.318995199686566,1.13113028151049,0.118021510216711,-0.332704205017834,0.139940733895169,0.324757896441424,-0.180769130367976,0.177810382911191,0.661555355551591,0.046844771196087404
0.6027777438910171,-5.90492080575337,4.43991138307409,-8.63180221299529,7.78868440738042,-4.98957980058454,-1.20014396478769,-7.6740599401754,4.12576101681016,-5.31577802250603,-4.89115620289902,4.22041859352387,-6.40830067684822,1.32800326739361,-5.853545070898,-0.928337066900246,-7.08579817642873,-12.62385610867,-4.74522383798077,2.79789150183086,-0.505607961764415,1.77502979034156,1.26644115239936,-0.199409588840669,0.0149600028407991,-1.90822653976519e-05,0.544209892335915,-1.16756581297999,-1.20635432583345,-0.17446284802728337
0.4099505274971907,-0.0875250452836258,0.451216968860517,-0.34894244789787,-2.37481565869507,0.83797295833493,-1.77271570653598,1.53801210000471,-0.847348460024384,0.897864023529379,-1.13724134549132,-0.571680405905597,0.9422560893057,0.804258491416714,-0.103136857078434,-0.24275574991291,-1.51809190645871,-0.121923049760376,-0.652288252657001,0.931634390974126,-0.140855276333835,0.0490476247769598,0.576628605531852,-0.375478750372616,0.144628196629938,0.11512623666102,-0.253306658480812,-0.334642470125575,-0.196573856604364,-0.2824922153812178
-1.3604294808747406,-1.73709035914371,-0.890132139290901,3.42071403039451,0.395710970999121,-0.0676102628306448,-0.335518297485336,-0.215681787167344,0.302556729663922,1.50335852133606,-1.18092946954183,-1.70520122648452,-0.398182931978249,-2.32662418395862,-1.0261563179545,-2.58488357043331,-0.142204922349413,-0.115055518636525,-0.219391899756937,-1.37952339687076,0.0504625819173589,-0.0222121061103192,-0.0341678598669163,-0.0312947399474579,0.659424464408512,0.629384357009187,-0.565606157360274,-0.144327289778294,-0.131447094595577,-0.03616084439789614
-1.120727372737695,1.18742340350583,-0.235809977907701,0.153621654071652,0.344771620898458,-0.117647388117147,0.284655311863172,-0.185527698155439,0.0491323185531968,0.726619647906875,-0.370075478467769,-1.22851608948824,0.44302657879648,0.337304717027024,-0.269815664456214,-0.0522755178739784,-0.449243940039329,0.0955675637703454,-0.815683077595711,0.264143632518834,-0.0247488174767212,-0.100193576956563,-0.0650308735645014,-0.188851084396048,-0.680761861610398,0.57343866265575,0.748551928556718,-0.0229609168009964,0.0017033872554312,-0.18732058063890042
-0.029317325945554664,-0.335244842753111,1.04041167909267,-1.35382147053597,0.0483349143222188,3.52961830119492,3.62530300877233,0.666248378762133,0.684745219511172,0.553420339891539,-0.229459193527421,0.579732762375292,-2.63559111541055,1.18196426637732,2.0892100556294,-0.662972300108087,-1.26276361546545,0.77751491751266,-0.125604478698725,0.50786945745403,0.0690556621208855,-0.0330395740883064,0.327259575245803,-0.185742146658117,0.656202577038423,0.0573025673254194,-0.406198016723453,0.300402463852131,0.234178352816889,-0.2979540457369598
1.3834994920400958,1.71676690642068,-0.799291776338661,-0.474365412309208,0.459253048678197,-0.883194609798914,-0.772727703594201,-0.241732962528181,-0.152699108013703,1.01218383728285,-0.0674216943148156,-0.762210597150673,0.401865607836368,0.11250716977417,-0.0156372635142312,0.534223111113096,0.427649103730977,-0.48688934395681,-0.476381523293944,-0.0868724108074689,0.108645713613052,-0.172408380012769,-0.730789050169894,0.313030153079581,0.0413372373017747,-0.704390778908427,0.214178324926698,-0.0675675055395552,-0.0175771863622717,0.27836533625969834
